Residual_heat_flux,Residual_shortwave,Residual_longwave,Residual_SLP,Residual_tot_precip,Residual_RH,Residual_u10m,Residual_v10m,Residual_sea_ice,Residual_cloud_cover,Residual_cloud_water,Residual_GH_mean
,,,0.7020524757072322,0.2567859651908818,,0.459130907011791,0.3784883685648911,0.6113673510673466,,,
0.8000864726758137,,,,,0.7895006773236664,,,,,0.613102916123484,
,,,,,,,0.599688192248712,0.5618345831346888,,,
,,,,0.6973717275502479,0.8924112262561688,,,0.5841802658860834,0.7364172348826291,0.454422001327219,
,,0.3183886381587976,,0.3861565970777759,,0.367471939681275,0.3919967170085294,0.5592895671979619,0.61131863273742,0.3055292749002785,0.5312670129617325
,0.6210878071324927,,,,,,,0.5846875891470878,,,0.5792078021451058
,,0.4550501320378806,,,0.3900155052449919,0.6870054048654448,,0.6912481360539143,,,
,,,,,,,0.4866283766058857,,,0.2501328630014893,
,,0.401402504038311,0.4389334989126081,,,,0.5380660151193766,0.6526485406382906,0.4877814808641884,,
,,0.369316118045196,,,0.6264244204741625,,,,0.6900376325879716,,
,0.5013908966157264,0.3057928015944576,0.470597352927121,,0.4407726280411682,,,,0.5468138835508404,,0.4357014133531895
0.3489890462346748,,0.6138065442775633,0.3380880191819705,0.5719798056748079,,0.3879713594538094,,,,0.5264591758227457,
,,0.5892566733984829,0.3479281466599757,,,,,,0.7500368208897572,0.582083687522239,
0.266948422686996,0.4530216750099483,,,,,,,0.4853028058499006,0.68122584019195,,0.639187233865658
,,,,,0.2004008109393316,0.5241030661238645,,0.4608187608022802,,0.5936177949680391,
,,,0.7497489649801552,,,0.3186259792781549,0.3447639790398014,,,,0.7423786795347526
,0.4943235757393038,,,,,0.4620033158069493,,,,,
,0.8811558736214884,,,,,,,0.4367035503467364,0.0,,0.5463703832368138
,,0.6427320780174839,0.4877105232779358,,0.6339725974081858,,0.5486944971861426,,,,
,,,,0.7234150759554241,,0.6911234860064,0.6504740352089022,,0.532114150361251,,
0.4259061299777288,,0.5841943723736688,0.6167353092649169,,,0.4359976786752185,,0.6661001705194959,0.4597086794571642,0.55307348990735,0.6292628672118662
,0.602144873059998,0.4033067669439931,,,0.6812229048563454,,0.4981655348231358,,,,
0.2862318161854459,,,,0.4413955301335282,,0.3830922384005756,0.3404696310121826,,,,0.5029427834580704
,0.597796294869645,0.5338300976298568,,,0.4139447436808665,,0.4579112613531871,0.4216064743709651,0.234362199888936,0.4211497699575153,0.6129259207548753
0.5317477582961132,,,,,,,0.6205405935102437,,,,
,,0.4909013323769094,,,,0.6943911212655092,0.7871978009009769,0.3433895856806705,,,0.6001652851204432
,0.61534424852353,0.4521143259416408,,,0.3578899068411696,,,,,,
0.4867293797290697,,,0.6121067518772066,,0.3428326519416397,,0.5243183187976624,,0.4323236683845995,0.3947694116696387,0.5949992011344197
,0.6380361660733195,0.542201128387214,0.4549079863987189,0.3912060127708588,,,,,,,
,,0.615879078815259,,,,,,,,,
0.5235584344460116,0.3856643500158193,0.6664191514022697,,,,,,,,,0.6240287836349848
,,0.5295263449329,,0.7087225755728886,,0.5768739442757767,,0.6527631925052121,,,0.4952623870811249
,0.5512242007081011,,,0.1385641075349192,,,0.3784480406325187,0.6376695460914747,,,
,0.5489936238532949,0.5853050990450827,,,,,0.2971551766434392,0.4384957622329273,,0.5415460814781627,
0.3623068126542081,,,,,,0.2773821847743734,0.332334511374066,,,0.2808087362775641,0.513320512808917
,0.5629479118799476,0.5876799170083268,,0.6710854852107205,0.5295618093706734,0.6047829928208704,,0.4639463660835892,,0.678146939832391,
0.2681324623365586,,0.5768351710207598,0.7840305951627646,,0.1522958001760316,,0.0510690709621826,0.5594378137956522,,0.3077347405893109,0.9189924259504556
0.285127867753719,0.5996779219221892,,,0.301710331812778,,0.4703004024023601,,,,,0.7575772395537801
0.2545409757416688,,0.4074715799391736,0.371807856660392,,0.7102773698500957,,,,,0.476501884102035,0.3436972085815312
,0.6904741595618756,,,,,,,0.5907796360010843,0.6937663162037951,,
,0.5709236010301514,,,,0.5711918530524246,0.3458482622987027,,,,0.4323108149251003,0.5517473575446982
0.4453992632207557,,0.5383243181560655,0.5411443798864645,,,0.4583954512851576,,,0.3151749700508542,,
,0.4165291389443305,,,,0.4675441605387408,0.3564554319149171,,0.5550087556359816,,0.4645068544498053,
,,,,,,0.4599132847467549,,0.5234076325896235,,,
,0.562431568300848,,,0.6172971992627309,,0.5878289739192077,,,,,0.5435479803536925
,0.507812908312349,,0.343673985910868,,0.5966384623324037,0.7402528802961812,0.6384242351496136,,,0.5021146614106744,
,0.5151211981851965,,0.6924751018998878,,,,0.4813623006694383,,,,
,,0.666341617826998,0.7559887438088102,,,,,,0.5003028820992109,0.3690769059373992,0.8353422529351447
0.3842667072023558,0.51438704975024,0.3374597557222172,,,,0.392431152221769,0.3328847920608684,,0.6284850480626127,,
0.6767719679438606,0.5232245262415094,,0.6817340132524151,,,,,0.5862632724007557,0.4340308513415751,0.4873669447913733,
,0.4948662464226392,,,,0.5852687023470966,0.9717800784237351,0.8976919345607038,,,,0.1753935189753835
0.2742782829446434,,,0.5610503004000108,,,,0.6297833396087956,,,,
0.5869511693906704,,,,,0.7907075113326825,,0.4918976203151515,,,0.6238761070503275,
0.6125599523516119,,,,,0.5683766687504157,0.7536347909935851,,0.4864852348426843,,0.4579817284905683,0.4370705944290783
0.4786705141050585,,,,,,,0.4723090974758167,0.6934483029368572,,,
0.3844682075222518,,,0.6006533174853512,0.5477803392397529,0.5488421009201885,,,,,0.4147996821659556,
,,0.3781135541486383,0.5416162216376539,,0.725362616568848,0.5797564766384485,0.5258467542306827,,,0.3461633857339776,
0.6350296813850947,,,,,,,,,,,
0.4771155714976396,,0.6454966731441055,,,0.6513823756807334,,,,,0.5396525140305035,
0.3134281198693764,,0.344020099895944,0.46073367792725,,,,,0.4472683676097566,0.4313388875878935,0.3439969552489971,
,,0.5128028579988981,,0.4697222594564967,,,0.5542199127625965,,,,0.6178354520092119
,,,0.7670503903760171,,,,,,,,0.7742848762652744
,,0.3617363529877593,,0.3290622545816991,,,0.4352062664750064,,0.2737108232054279,,0.8127735922083903
,0.5906155829585528,,,0.3634980699787884,,,0.4921164913744259,,,,
,0.5773956605360063,0.543613702724025,,,,,,,,0.431406964803293,
0.6550400251272086,0.4687807573639374,0.6020317735975235,0.607120942740077,,,,0.2733048863801643,,0.7588741390128302,0.5731757944042849,0.6298389852703822
0.4461825061058865,,0.6360049941994969,,0.3424007200857781,,,,0.6817328769292332,,,
,,,0.725357637209125,,,0.4347724186932975,0.3608940564193059,0.5004811870857018,,0.2682472812574268,0.6767309817784363
,,0.3719571700209347,0.5177099778189451,,,,0.4093950270814561,,,0.1686466807878483,
,0.5340386007895592,,,0.5243395107903456,,,,,0.5140369902109962,0.631619446209913,0.6519794950879942
0.4543194789845167,0.5265406241665793,0.3015417920934132,,0.308467999243402,0.628623493430906,,,,0.5064273048197798,0.3785900197689937,0.5821489399212249
0.2826217548603369,,0.528071222083065,,0.484729019823562,,,,0.2978737994318239,0.6542847592124778,,
0.4264833325459784,0.5110177231503877,0.5869411016794415,0.3320964472550671,,0.4636738918291093,0.5664581109405247,,,,0.527246792193356,
0.6420538533615721,,0.6912121661818997,,,,,0.4674357460744128,0.4617377433183249,,,
0.4244129619438651,,,0.6012907749056364,0.3029912881832311,0.5079856738726926,,0.4614125230463153,,0.5574377154068443,0.4840829573501927,
,0.6510853580070123,0.3354047599912461,,,,,0.4133625671157666,,,,0.4355912889729444
,0.4866122542500912,0.7146660615520399,,,,,0.3247431935657908,,,0.5557906705613099,0.7293461563683651
,,,,,,0.6561798056727952,0.665337561641812,0.4232924985548547,,,0.5520383504373563
,,,,,,,0.4755880720605975,0.5321580289813237,,,
0.5142608548644648,0.4042209708653748,,,,,,,0.6691548294511758,,,0.5041454511965834
0.4136038577768123,,0.559638142838487,0.3772473945029057,,,,0.7131271540162638,,0.4151409150015494,,0.4602251194847981
0.4842801849928806,0.5480258610621919,0.372895585061962,0.4518002834330468,,,,,,0.3531786101717611,,
0.3859998424703915,0.5406726791624987,0.2249565594270383,0.4890842772581659,0.3477648590760802,,,,0.6116066325559767,,,
,0.5464282104968655,,0.2589607510000128,,0.7552327322651098,0.8716806462725216,,,0.5393086317614185,0.4660178055368511,0.3633073024717753
,,0.1173695333404121,0.1653380263637125,,,0.7255246046368912,0.723598975442064,0.5565616280574492,0.6677080901357928,,0.0
,,,,,0.6969411137332531,,0.7148946430501139,,,,0.3257553289755034
,0.5362042549401089,,,0.4787517331831,,0.5503187717650112,,,,,0.5762230692701289
,,0.4972061485148694,0.7866057062939626,,,,,,0.3085538346191073,,
0.3937087278301078,,,,,,0.5109650827849581,0.505856270060196,0.2663598531053912,,0.4966699759211473,
0.4491810317134215,,,0.6508339705032569,,0.5947788301247644,0.7118290016509907,0.6477529304663499,,,,
,,,0.5449558350074836,0.7702837000745005,,,0.6868094403584435,0.6610630711649057,,1.0,0.582616745500664
,0.6378052611665466,,,,,0.2689753350012056,,,,0.3274899749707002,
0.3867935114720252,,,,0.584863121033788,,0.5279825299631496,0.5213698627328409,0.6283264107426999,0.617047381148087,,0.5854953583279151
,0.5569844253033823,,0.5664119249825255,,,0.359768621326904,,0.6461955401449396,,,
,,,,0.1840794377447688,,,,,,,0.5997859513527299
,,0.4276814510159725,0.6930654407746897,,0.1964479048359228,,0.2089214874176769,,0.2236758102092955,,
,,,,,,,,,,,
,,0.4006582726850543,0.2318974015702341,0.438686458134245,,,,0.5129720426596194,,,0.2148803252649804
,,,,0.8442155736253184,0.619563309787063,,,,,0.6585270130350661,
0.4333835848399848,,0.736112299513333,,,0.3029641728470621,0.8936604474245796,,,0.2740279218067803,,0.4845618495670367
0.497831188668359,0.4703457725038369,0.6655283292005845,0.431505524034771,0.5791652325568853,,,,,0.3919646102832806,0.4947386106072755,0.5147803244456114
,,,,,,,,,0.288107662932699,0.3423507478134874,0.6946311109902964
,0.6557868221835803,0.5585186188145421,,0.4163922385814431,0.3502638608990558,0.3075418219301012,0.3332420436653036,,,,0.7533882238127885
,,,0.754509358440131,,0.387115334556614,,0.2834373442547113,0.3687001879624313,,,0.7502837827730959
,,,0.730924161963927,,,0.2954804773521069,0.3371225027224607,,,0.3045218226852137,
0.3232701517736714,,,,,0.5595729826146612,0.443873242268417,,,,,
0.4148018754223656,0.5475720413287195,,,,,,0.3687779153333118,0.6090715315666014,0.6541271664780434,,
0.3286594191002135,,0.3083469483127088,,0.7344934613115103,0.6373686348351555,,,0.5676437742890211,,,0.4828769190543324
,,0.5196291483226508,,,,0.4855595212008259,0.5016711289979786,,,0.4466902550780573,0.6915742953474366
0.7367777605832905,,0.3476145971005856,,,0.3171947999917346,0.4009402427455078,,,,,
,,,,,0.6385425054358264,,0.401698977226195,,,,
0.378015715389724,,,0.5124304890989344,,0.583185585305558,,,0.583484166596573,0.3638211097551084,0.4498223011913271,0.5569028592949271
,,0.7286545938100649,0.4857535228927298,,,,,,0.6066917623488594,,0.6302382917989034
,,,,,0.4227433054291474,0.4489138644276081,,,0.5747593354132614,0.5052095961308475,
0.2586440992465366,1.0,,,,,,,,,,
,0.6860391555194212,,,0.4561302312998812,,0.6811613744038718,,0.6046538501800792,,,0.5289291881469866
0.388013136511296,0.5482174408039473,,,0.3666085570683703,,,0.2932009856518334,0.5530507845756748,,,0.6772695124678453
,,,0.5979267045135264,,,,,,0.6012383472376309,,0.5346746283224618
0.2541786116983138,0.5187126257413721,0.5264091475491873,,,,0.4657497411598479,0.3725739037067705,0.5382086750376155,,,
,,,,,0.5319082759584786,0.8487226759799958,0.7585047288839112,,,,0.2374468402188545
0.6156853267791357,,0.447240475717509,0.2603085100905132,,0.6125102078057896,,,0.5749764360479872,,,
,,0.4619800745804877,,0.6277159898446414,,0.426728863928364,0.4555543620227122,,,,0.4503216367640775
0.4233576524364174,0.4377203065389481,,0.4902415697490776,,0.5330566061919979,0.5005492733866926,0.4933423995705572,0.4946578052470915,0.6867954941535335,,
,0.5307553191804664,,0.8640257003272321,0.2296434034160504,0.3650919911495,0.1070981808876621,0.20288677132399,,0.7516171071601728,,0.6226841895621554
,0.60473504104487,,0.4073824433731086,0.5946311751388113,0.8591149976539867,0.935909195525966,,,,,
0.5738723956325582,,,,,,0.5177051747384502,0.4953054825038298,0.578412359232172,0.4882017483970297,0.4509723935651045,0.5474708055578242
,,,,0.2189932678984561,0.3639671863447722,0.5685754634199236,0.5265964865045032,,,,0.5013898073246602
,,0.3390276680885657,0.5966171514543206,,0.5006198404248601,,,0.733738310774528,0.355964699750704,,
0.5686276500441075,,,,,,,,,0.3784504616899088,0.2879165978765849,
,,0.2979182083637787,0.5628831088755629,,,,,,,,0.5312543537852779
,0.5157242317395687,,,,0.2317361772855427,0.338224030936583,0.3987123358258899,,,0.3490348117193551,
,0.517059491496748,,0.3495387298886214,,0.6776235558006896,,,,0.3882540210051995,,
,,,,0.8297907848305563,,0.6922551436185018,0.6671727680232313,,,0.6892230554539791,0.1051317868697826
0.3699543407990562,,,0.4972122545216178,,,,,,0.6229674729514482,,
,,,0.4392005493005366,0.5773236164458918,,,,,0.5759780001857626,0.6941521576283525,0.455454937445803
,0.607072198363491,,0.7227841274370158,,0.1872444510560493,,0.3466963688757983,,0.2731036139546834,,0.7359121898497715
,,0.7942700394778708,,0.3917071215716002,0.2453466373748795,,,0.389918587339256,,0.7001892392581275,
,,0.6506382419218407,0.7375926167600577,,,,0.2717503528306352,,,,0.7380992621471472
,0.5767229938961008,,,,,,,0.3857073439841461,,,0.7648045771182695
,,,,,,0.3391136589799263,,,,,
,,0.4664074230402077,,,,0.3866439714753347,,,,,
0.4888788731767717,0.5746453536349686,0.3913507105715795,0.581365880085812,,,0.5019263518856445,0.4435905416101409,0.5644597744878063,,0.4025750923278013,
0.9243894302018194,,0.4316592540211578,,,,0.976617945177755,,0.6777760375056848,,,
,0.5670037324165217,,,,0.4116896661515541,0.122308195477843,,0.5720826942512892,,,0.5757513013874869
0.2067980950103403,0.5660998035242681,0.2145527999379155,,,,,,0.5438305116130301,,,
,,,,0.2197814932224416,,0.5547998973594611,0.5148353154667714,,0.344338462539532,,0.6490950750448522
,,,,,,0.6569656769803679,,,0.6451200799405048,,
0.5201877782727388,,,,0.4300126204808295,,,0.4337933507253108,0.5182619336582059,0.4997850802782249,,
,0.4262048831612738,0.6592375640147902,0.414082272192851,,0.6375030196506802,,0.4536097187391343,,0.775009887415113,0.560367740339151,
,,0.5912837659715505,0.265306898977431,0.7728667725418968,,0.7088826731747309,,,,,0.3790869749694044
0.3039463055566599,,0.5868104779808804,,,,,,0.6443637944293081,0.2835184621289734,0.3791840764136617,
0.405092886376891,,,,0.4969497107499626,,0.7983473599646616,,,,0.6748172783414487,0.5001246247746701
,0.5906060366643548,,,0.4651835332637506,,0.5970339125358644,0.5243577104127592,,,,
,0.5374430020827909,,0.4459837609650037,,0.6243803905938456,0.6173881092239898,0.5231926218581169,0.6324924606972937,,0.4597524566209138,
,,0.2933850753664681,0.2964747761708678,,,,0.5901320492852612,,0.6072576829190721,0.3747578212246648,
0.5426131813991381,,,,,,,0.6415149154519463,,,,0.4562710191521557
,,0.6720324717545166,0.5473895337054373,,0.2866372274908863,0.3066957672301352,,,,,0.6454723778621408
,,0.8689138482409807,,,0.608648773690386,0.4104824667680481,,0.4044194492432715,,0.4361654676556572,0.5843404962276513
,,,,,,0.4689540045961188,,0.3790647854752112,,,
,0.335330811059294,0.9784963201887856,,0.3318328280989661,,,,,0.3053573516391371,,0.9679790170226182
,0.3295040409254609,0.6356890803559704,,,0.4516692718299973,,0.3437072158976991,,,,0.7623437202009673
,,0.5559644780880751,,,,,,,,0.5353305073967826,0.6025062324283663
,,,,,,,0.3191319476084379,,,0.6788520429078637,0.5581981492945446
0.4502147444514198,0.6998922121621798,,0.483321308602208,,,0.5591243478706964,0.5424115362580755,,,,0.5640367043679213
0.4257713652176579,,,,,,,,,0.5073682487659943,,0.6583961951126134
0.1635938487906862,,,,,0.6870711540682882,,,,,,
0.549238389745262,,0.5542212848897007,0.6906666756580688,,,,,,0.4807872065344677,,0.7822728125255392
,0.625399149755492,,0.7125740345372353,0.1133575034980633,,,0.5530835555933102,,,0.2432917151174061,0.5665224666207768
1.0,0.6190804401830091,,,0.3148679729122316,,,0.7541557902038791,,0.6454173979577459,,0.6163256416324757
0.4985139258639729,,,,0.6179617110074351,,,,,,0.5039098044458385,
0.8417211968558592,,0.6358225080033362,,,,,,,0.3829771479963074,0.5061293964691854,
,0.7323789187954223,,0.7424473643395156,,,,,,,,0.7165857753878212
,,,,0.4445123850867711,,,,,0.4443543001144897,,0.5119910766819791
,,0.3434381328581226,,,0.732086197020134,0.5006285958036294,0.4990708843548216,0.6830774371040157,,,
,,,,0.6362468258161924,,0.72359998197476,,,,,
,0.4581078526603755,0.330962775615316,0.476056574864829,,,0.5004166774814264,0.5064142658236758,,,0.4383457527888196,
,,0.3743533470724892,0.7350697768098975,0.2392683493388532,,0.2641646781754889,,1.0,0.6734605679050802,0.3765332121055754,0.6776331955114776
0.3432376302593092,,,,0.4267444375306877,0.5668031257198054,,0.3760866615310874,,,0.4451502551776806,0.4916484694872395
,0.4906358898502541,,,,0.2154846736806727,0.6359717699156701,,,,,
0.4158564413679488,,,0.7185491281439406,,,,0.2264580536605616,,0.4565073913021929,0.3898646902048532,
0.2003092461515178,,0.2039251336293927,0.4101524339462641,,,0.6982375105786355,0.5039905760778087,,,,0.3887703662269049
0.2817787980715016,,,0.1270862995666741,,0.7193646855262159,,,0.5395798024123512,,,
0.5289350662331385,,0.6112345107689704,,,0.3412546651311358,,,,0.3788255864671215,,
,,,,,,0.6810804899584123,,,,,
0.367444955851743,0.4127082272990353,0.6197322333876857,,0.4043405071973024,,0.2329216494349457,,0.4129977894978435,,,
,,,0.5825668687733394,,0.2795201629237726,,0.3691943883113881,0.4505135459939113,,,0.6350743153475467
0.5346779713118865,,0.6202761142736494,,,,0.4659918496941707,0.4916803485227182,,0.8732225766504782,,
0.4049160218466536,,,0.4926101137360966,,,0.6476910561982613,,,,0.3724890092585398,
,0.553936922266773,,0.461492627964461,,0.4334795754234664,,,,0.6098145629264071,,0.5870270202105796
,0.5354405337721773,,,,,,0.4411295394451095,,0.7538696200070498,,
,,,0.4499209524275851,0.2643753653157179,,,,0.5081058430261419,,,0.504860473869729
0.76371610310283,,,,,0.483382402544374,,,0.5895285405367504,,,0.4762735787243218
,0.5669157897601507,0.3499575487248967,,,0.2551207961412716,0.2764337881905132,,0.6263576374937466,0.3676889764929861,0.2597121168605931,0.9086641582225216
0.044512818644015,,0.0278393979693496,,,,0.3492489501068384,,0.6669955412359934,,,0.3032011272270342
0.3804745152926553,0.5681239239032237,0.5371655604742485,,,0.4014719306633175,,,,0.3944213579690593,,0.5832457335446434
0.4625176954912866,0.5069732339783967,,0.4810193130040421,,0.7138613216975153,,,0.5387438554666633,,0.4446144725089979,
,,0.5124597850163092,0.4237937341533531,,0.6699900413713817,,,,0.5613338703999315,,0.4908146254737791
,,0.6810040562602836,,0.520475553750111,,0.3537609996251503,,0.4842177473617987,0.512325887811602,,0.7754923974558233
0.3507198062324891,,0.6568026138204057,0.6091716858453676,,,0.4184055457390728,,,,0.2663213296958817,
0.5304350678247842,0.313381765713257,,,0.6853326131352863,,,0.5412762959050492,,,,0.5750222284983084
,,,0.5939891396281995,0.3671558325393415,,,,,,0.497407996317935,
0.251716614026315,0.6305643295967599,,,,0.3686675578501237,0.4834779067570388,0.4686473215180944,0.5064391093522248,,,
0.4901683033438185,0.5857545018695158,0.5433738011231122,0.8323482295416467,0.1595424538227403,0.3736041186013017,,0.4060722765710238,0.4100263938997475,0.4650132390166239,0.16632264042401,
,,,0.3666636244955667,,0.4418631575550502,,,0.5455760769003034,,0.4222221114816435,
0.5938106084088207,,,,,,,0.5508293185496352,,,0.1689019669872276,0.5167654103285829
0.3456855395264088,0.562844818441282,,0.4092438957354772,0.526359130280385,,0.5230842651326675,,,,,
,,,,,,0.3234651526998375,,0.490395558113526,0.3913434507157592,,
,0.6634652961814911,,,,,,,,,0.3261431931346407,
,,0.4543087925636804,,0.5277129987194693,0.4308565478638312,,0.5915274660162285,,0.6687526297020161,,
,,,0.3407790778529536,,,,,,,0.5983086970111842,0.3949227530768052
,,,,,,,0.5153660177306352,,,0.6544712173062718,0.5158207374695186
,,0.545843394470304,,0.2944007234807632,0.5588308939179262,0.3793960011097345,,,0.6748137033212187,0.523740487500466,0.505977720038274
,,,,0.3471907942157286,0.3874986309787486,0.6141576300085673,,0.477071683731762,0.5265642431744939,,0.5472814691110081
,0.5921855073712905,0.4349298438814222,0.5813523024214161,,0.4490907697630771,0.5535137859770467,0.5035948903832393,0.6125160355577853,,,
,0.5586191991898982,0.5511569380407427,,,,,0.6729424309081636,0.5053734504243657,,0.563722512401747,0.4854528072989878
0.2784077956288319,0.5519387906431318,,0.4647128303964194,0.4873807379573193,,,0.4548076462816259,,0.6173595662436029,,0.4449662215927766
,,0.4688056062981127,,0.6697101789726497,0.6635680723226041,0.7544761481803649,,,,,
0.4936587691859782,,,,0.5212027140623222,0.3474621062433679,,,0.4761335439127221,,,
,0.6145155707363257,0.573008571591757,0.5590965649138347,0.5960993639431887,0.1283365760884518,,0.2608960308218161,,,0.4411939902360534,0.606024678990387
0.3459598896291651,,0.6330382863574526,,,,,,0.4860595926510335,,0.444048712653297,
0.4112469005137834,,0.4261120034322109,,0.3766909740688806,0.5336819949816632,0.666618994456556,0.6088822118372637,0.4704229324787452,,0.3588818715131113,
,,0.4053649507598873,,,,,,0.5052379647790667,0.2296114969684969,,0.4987656824236755
0.5024220444559593,0.5820187583880637,0.4938655605060289,0.6683244602366124,,,0.502408888629,,0.6043670686706246,0.5153328689868855,0.3810682845237758,
0.5008109029022743,,0.4666783053364454,0.6570873277511021,,,0.472432243181446,,0.6040619753428801,,,0.640282337153799
0.5857527109203691,,0.4431863229706896,0.4628306115949043,,0.7362450118891761,0.5849329033157327,0.5729426884517922,,0.7674069492635553,0.2901738367364289,
,,,,,0.3971947209892225,,,,,,
,,0.4713502728980676,,0.1737670063503481,,,0.3534019447685619,,,0.4687878544831351,
0.4233387291057169,0.4946043708292752,0.4057438762267772,,0.0600839330353606,0.1287309522970009,,0.1404112638669709,,0.2542419669344236,0.3206610393782521,
,,0.4785504269713291,0.5411147303147454,,,0.4453794803749655,,,,,
,,,,,,,0.4428731412997153,0.5799607616277775,,,
,0.5901457361688367,0.2936583694602286,,,0.5126011574927182,,0.1543199459278554,,,0.2879369664969196,0.7121876094528291
,0.6372050240947522,,,0.5625811605102075,,,,,0.5379020528399906,,
0.4111731467761766,,,0.3999999162984445,,,,,0.6528051454561921,0.8199328751923238,0.7038499896492925,0.4406487648014223
,0.8670706729886692,,,,,,,,,,0.5327932568686234
,0.6563215713836436,,0.4576135359137544,0.6336090114933058,,,0.5355839571878185,0.4334211205967431,,,0.5035797899010577
,,,,,,0.5307438154853188,0.4981367056251222,,0.5521856192338681,,
,,0.6611183206857412,,,,,,,0.549603059012788,0.531175532486922,
0.4021577525717165,,0.5226424496603207,,0.3510397690183491,0.78771770138623,0.5677152647046717,,,0.778343464615728,,0.3978136894060139
0.1158329048997738,,,0.2634261237262068,,0.3679198004534432,0.8713616267540605,,0.5257521437269841,0.5647340471789501,0.5200407559949232,
,0.4898390243489037,,,,,,,0.468551757152604,,,
,,0.4066221287030015,0.277345689412343,,,0.3914343658783358,0.3442253284825892,,,,
0.0,,0.1614563289591419,,0.49422488025751,,,0.2387273702795306,,,,
,0.4864027435111275,,0.5269596296944209,0.4526004017061578,,,0.4203419559973546,0.5259334315217851,,0.4541699961383941,
0.7202843206720635,,,,0.4424679724383715,,0.7124729024365128,0.7242620726921927,,,0.4617189587005074,
,0.6563641380277759,,,,0.4168481319221768,,,,,,0.6033588427996153
0.4054161300592349,,,0.4874936987723999,0.3834158384429702,,0.5612552834875812,0.5563106123030461,0.5165618626949837,,,0.5152991356352037
0.4195606272681228,,,,,0.5879226153600461,0.6467692244361869,,,,0.5124994235876038,
,0.4173090491125153,,0.669475700402605,,0.575359158642841,,,0.396955431600412,0.6885649100451883,0.5606919214971481,
,0.4875271413514266,0.4900948926660506,,,0.5545978981025943,,0.4828292346757367,0.4714797673070674,0.656538315123551,0.4361716049418033,0.5349971910612805
,0.5586413183156025,,0.8450810947900312,0.0900834977824584,0.1499439444767135,0.354585736056347,,0.6135234488718839,,,
0.6765360440119479,0.4915773105802145,0.6561529010764816,,0.0642987581571551,0.3807874453793499,,,,0.5946257879599616,0.3118636967779146,0.7612175366764952
0.7681281773586851,,0.6521660524813742,0.6411982916026264,,,,,,0.5811690824981891,0.5165089007855544,0.688750702131374
,0.4909192268068904,,,0.4863593932527253,0.3602610019823719,0.4344144718073722,,,,0.4146417120056877,0.5433652795530703
,,0.3039500020417108,,,,,0.583216938044353,,,0.4693815477025816,
,,,,0.6520367785565562,,0.708481641704372,0.6240379355923917,0.6225015587959914,,,
